"<HEADER software/>"
EwEVersion,"6.7.0.19540 (compiled 04/04/1933)"
Date,"06/12/2026 10:50:48"
"<HEADER ecopath/>"
ModelName,"Anchovy Bay"
ModelSource,AnchovyBay.eiixml
"<HEADER ecosim/>"
EcosimScenario,"New Ecosim scenario"
TimeSeries,-
StartYear,2000
"<HEADER ecospace/>"
EcospaceScenario,BayOfAnchovies
MapRows,20
MapCols,20
MapCellLength,20
MapCellSize,0.17996463
MapTopLeftLat,0
MapTopLeftLon,0
NoActiveCells,313
EcoSpaceTimeStepLength,0.08333300219773374
CoordinateSystemWKT,"GEOGCS[WGS 84, DATUM[WGS_1984, SPHEROID[WGS 84,6378137,298.257223563, AUTHORITY[EPSG,7030]], AUTHORITY[EPSG,6326]], PRIMEM[Greenwich,0, AUTHORITY[EPSG,8901]], UNIT[degree,0.01745329251994328, AUTHORITY[EPSG,9122]], AUTHORITY[EPSG,4326]]"
ExternalDataConfigFile,AnchovyBay_extdata.xml
"<HEADER end/>"
Variable,EcospaceMapEffort
Fleet name,Trawlers

Step,61
Year,5.083313
-9999,-9999,-9999,0.22544488310813904,0.2431221753358841,0.26720964908599854,0.3020399510860443,0.33667322993278503,0.37350893020629883,0.4037746787071228,0.42202264070510864,0.4176812767982483,0.4079895317554474,0.3743603527545929,0.3271591067314148,0.2743570804595947,0.23435012996196747,0.21344630420207977,-9999,-9999
-9999,-9999,-9999,0.2278323769569397,0.24952226877212524,0.2928149104118347,0.3459135890007019,0.40754061937332153,0.4827936291694641,0.5799013376235962,0.671650767326355,0.7129241824150085,0.688768744468689,0.5941111445426941,0.4884233772754669,0.383449524641037,0.30925095081329346,0.2899321913719177,-9999,-9999
-9999,-9999,0.19574984908103943,0.2240227311849594,0.26305919885635376,0.32250985503196716,0.3960703909397125,0.4903038442134857,0.6317309141159058,0.811628520488739,1.0002351999282837,1.0918010473251343,1.0715577602386475,0.9207085967063904,0.7240679860115051,0.5515084862709045,0.43164435029029846,0.3840363621711731,0.3549722135066986,-9999
-9999,-9999,0.19926759600639343,0.22665995359420776,0.2861497700214386,0.3697439432144165,0.47017475962638855,0.6086275577545166,0.8073354959487915,1.0564855337142944,1.305679440498352,1.4486044645309448,1.4391542673110962,1.2776023149490356,0,0.797078549861908,0.6176785826683044,0.5084511637687683,0.46521463990211487,-9999
-9999,-9999,0.21728509664535522,0.25784918665885925,0.34205523133277893,0.4551331102848053,0.6022970080375671,0.7913650870323181,1.0221221446990967,1.2870266437530518,1.5142097473144531,1.6628779172897339,1.6780650615692139,1.558847188949585,1.3465993404388428,1.0929505825042725,0.8740034103393555,0.7175953388214111,0.6542043089866638,-9999
-9999,0.20864999294281006,0.25034037232398987,0.3198632299900055,0.44843795895576477,0.6218489408493042,0.8262290358543396,1.0693180561065674,1.3179218769073486,1.5416388511657715,1.7038757801055908,1.8107481002807617,1.8495391607284546,1.7894996404647827,1.6518479585647583,0,1.1880635023117065,0.9967607855796814,0.9138469099998474,-9999
-9999,0.25045523047447205,0.303388774394989,0.4266141951084137,0.6193215250968933,0.8657679557800293,1.1448650360107422,1.4324002265930176,1.6718525886535645,1.8316510915756226,1.917533040046692,1.9799702167510986,2.014559268951416,2.0067996978759766,1.9316304922103882,0,1.5460524559020996,1.3430589437484741,1.2519389390945435,-9999
-9999,0.3382997512817383,0.4103270471096039,0.5769609808921814,0.8185573220252991,1.120613932609558,1.4595692157745361,1.7751227617263794,1.9828834533691406,2.086618661880493,2.135822057723999,2.176841974258423,2.2216715812683105,2.235201358795166,2.196760654449463,2.0994505882263184,1.9211126565933228,1.7362793684005737,1.6470402479171753,-9999
-9999,0.4903464913368225,0.5798254013061523,0.7886207103729248,1.0637890100479126,1.3822269439697266,1.725480079650879,2.009403944015503,2.1587204933166504,2.21356463432312,2.240760326385498,2.2898643016815186,0,0,2.389458417892456,0,2.2320590019226074,2.097576141357422,2.024824857711792,-9999
-9999,0.7267600893974304,0.8448048233985901,1.0986299514770508,1.3755275011062622,1.6672024726867676,1.946860671043396,2.1464037895202637,2.2108259201049805,2.2002623081207275,2.1915674209594727,2.220034122467041,0,0,0,2.3222053050994873,2.3137900829315186,2.281383514404297,2.233652353286743,-9999
-9999,1.0345159769058228,1.176542043685913,1.463311791419983,1.7340178489685059,1.9584813117980957,2.1261329650878906,2.2018885612487793,2.1788156032562256,2.117772340774536,2.0682828426361084,2.046009063720703,0,0,0,2.0069451332092285,2.077096939086914,2.201359510421753,2.206413745880127,-9999
-9999,1.3216073513031006,1.4714306592941284,1.771471619606018,2.0124237537384033,2.145831346511841,2.1945247650146484,2.170416831970215,2.098079204559326,2.017042398452759,1.949629783630371,1.8711313009262085,1.7865763902664185,1.6976268291473389,0,0,1.6127848625183105,1.7994165420532227,-9999,-9999
-9999,1.502838373184204,1.6553386449813843,1.9423012733459473,2.127156972885132,2.1772546768188477,2.1446268558502197,2.0699589252471924,1.9946802854537964,1.9274301528930664,0,0,0,1.4399561882019043,0,0,1.1413049697875977,0,-9999,-9999
-9999,1.6319984197616577,1.775392770767212,2.0151009559631348,2.145477056503296,2.122744560241699,2.0310776233673096,1.9284276962280273,1.8584686517715454,0,0,0,0,1.2361043691635132,1.0753397941589355,0.9400456547737122,0.8338049054145813,0.7370702028274536,0,0
-9999,-9999,1.881895899772644,2.0488946437835693,2.1280343532562256,2.0461418628692627,1.8991042375564575,1.7720234394073486,0,0,0,0,0,0,0,0,0,0,0,0
-9999,-9999,2.007809638977051,2.0801711082458496,2.096724033355713,1.9576244354248047,1.7590636014938354,1.5980224609375,0,0,0,0,0,0,0,0,0,0,0,0
-9999,-9999,-9999,2.084843873977661,2.074824094772339,1.9124867916107178,1.6864433288574219,1.5102424621582031,0,0,0,0,0,0,0,0,0,0,0,0

