"<HEADER software/>"
EwEVersion,"6.7.0.19540 (compiled 04/04/1933)"
Date,"06/12/2026 10:50:48"
"<HEADER ecopath/>"
ModelName,"Anchovy Bay"
ModelSource,AnchovyBay.eiixml
"<HEADER ecosim/>"
EcosimScenario,"New Ecosim scenario"
TimeSeries,-
StartYear,2000
"<HEADER ecospace/>"
EcospaceScenario,BayOfAnchovies
MapRows,20
MapCols,20
MapCellLength,20
MapCellSize,0.17996463
MapTopLeftLat,0
MapTopLeftLon,0
NoActiveCells,313
EcoSpaceTimeStepLength,0.08333300219773374
CoordinateSystemWKT,"GEOGCS[WGS 84, DATUM[WGS_1984, SPHEROID[WGS 84,6378137,298.257223563, AUTHORITY[EPSG,7030]], AUTHORITY[EPSG,6326]], PRIMEM[Greenwich,0, AUTHORITY[EPSG,8901]], UNIT[degree,0.01745329251994328, AUTHORITY[EPSG,9122]], AUTHORITY[EPSG,4326]]"
ExternalDataConfigFile,AnchovyBay_extdata.xml
"<HEADER end/>"
Variable,EcospaceMapCatch
Contaminant Concentrations,Anchovy

Step,61
Year,5.083313
-9999,0,0,0.8827674388885498,0.3023068308830261,0.09844952076673508,0.04060458764433861,0.01911090314388275,0.01046930905431509,0.006367402616888285,0.004294001031666994,0.0037732133641839027,0.00405502924695611,0.0045058634132146835,0.005091212224215269,0.005784413777291775,0.006586662493646145,0.007510014809668064,0.008636780083179474,0.009172732010483742
-9999,-9999,0,0.6222288012504578,0.21008293330669403,0.06587089598178864,0.025583108887076378,0.01197049394249916,0.006650417577475309,0.004266821313649416,0.004140591248869896,0.004261543974280357,0.004592632409185171,0.0050981007516384125,0.005729986354708672,0.006447566207498312,0.007225713226944208,0.008029472082853317,0.008752510882914066,0.009117769077420235
-9999,-9999,0,0,0.15365934371948242,0.046984024345874786,0.017445271834731102,0.007876754738390446,0.004950016736984253,0.004594967234879732,0.00450697960332036,0.00466135423630476,0.005027989391237497,0.005568170920014381,0.00622238963842392,0.006935200188308954,0.0076573872938752174,0.00831087026745081,0.008800237439572811,0.009054112248122692
-9999,-9999,-9999,0,0.12385132163763046,0.039800990372896194,0.01447861548513174,0.0064157056622207165,0.005110683850944042,0.004781736526638269,0.0047130524180829525,0.0048820143565535545,0.005266128107905388,0.005822915118187666,0.006487105041742325,0.007188776507973671,0.007875325158238411,0.008439529687166214,0.0088383499532938,0.009043525904417038

Step,97
Year,8.083302
-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,-9999,-9999,0,0,-9999,-9999,-9999
-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9999,-9999
-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9999,-9999
-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9999,-9999
