"<HEADER software/>"
EwEVersion,"6.7.0.19540 (compiled 04/04/1933)"
Date,"06/12/2026 10:50:48"
"<HEADER ecopath/>"
ModelName,"Anchovy Bay"
ModelSource,AnchovyBay.eiixml
"<HEADER ecosim/>"
EcosimScenario,"New Ecosim scenario"
TimeSeries,-
StartYear,2000
"<HEADER ecospace/>"
EcospaceScenario,BayOfAnchovies
MapRows,20
MapCols,20
MapCellLength,20
MapCellSize,0.17996463
MapTopLeftLat,0
MapTopLeftLon,0
NoActiveCells,313
EcoSpaceTimeStepLength,0.08333300219773374
CoordinateSystemWKT,"GEOGCS[WGS 84, DATUM[WGS_1984, SPHEROID[WGS 84,6378137,298.257223563, AUTHORITY[EPSG,7030]], AUTHORITY[EPSG,6326]], PRIMEM[Greenwich,0, AUTHORITY[EPSG,8901]], UNIT[degree,0.01745329251994328, AUTHORITY[EPSG,9122]], AUTHORITY[EPSG,4326]]"
ExternalDataConfigFile,AnchovyBay_extdata.xml
"<HEADER end/>"
Variable,EcospaceMapCatch
Contaminant Concentrations,Shrimp

Step,61
Year,5.083313
-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.2847118377685547,1.2826240062713623,-9999,-9999,1.3630000352859497,1.3344987630844116,-9999,-9999,-9999
-9999,-9999,-9999,-9999,1.2861286401748657,1.3018639087677002,1.3279914855957031,1.3317146301269531,1.3259516954421997,1.329420804977417,1.302081823348999,1.318285346031189,1.3452224731445312,1.366970181465149,1.3745498657226562,1.3763912916183472,1.3548654317855835,1.330944538116455,-9999,-9999
-9999,-9999,-9999,1.3150179386138916,1.3291362524032593,1.3429228067398071,1.3569905757904053,1.3556004762649536,1.3549879789352417,1.347201943397522,1.348132848739624,1.363194227218628,1.390735387802124,1.4139657020568848,1.4384620189666748,1.4438546895980835,1.4188692569732666,1.3917298316955566,-9999,-9999
-9999,-9999,-9999,1.3485443592071533,1.3673487901687622,1.4008710384368896,1.4089045524597168,1.3951572179794312,1.3467774391174316,1.2686610221862793,1.192301869392395,1.1638356447219849,1.2045648097991943,1.3046585321426392,1.4181275367736816,1.4805283546447754,1.485848307609558,1.5012668371200562,-9999,-9999
-9999,-9999,1.3600828647613525,1.3901474475860596,1.4235202074050903,1.4447903633117676,1.4231380224227905,1.3461061716079712,1.1942577362060547,0.986569344997406,0.7922356128692627,0.705470860004425,0.7423475980758667,0.9153703451156616,1.1655592918395996,1.362460732460022,1.476814866065979,1.5149234533309937,1.483679175376892,-9999
-9999,-9999,1.391764760017395,1.4252758026123047,1.4761568307876587,1.4772082567214966,1.3983139991760254,1.2195980548858643,0.9475479125976562,0.6501880884170532,0.4288567006587982,0.3340183198451996,0.352986216545105,0.49932360649108887,0,1.0767912864685059,1.3180460929870605,1.4437536001205444,1.478388786315918,-9999
-9999,-9999,1.4641836881637573,1.503096580505371,1.526158094406128,1.4679453372955322,1.2838435173034668,0.9885866641998291,0.6568728685379028,0.3819301426410675,0.22262981534004211,0.15686464309692383,0.1607300043106079,0.23708723485469818,0.416187047958374,0.6903647780418396,0.9808809161186218,1.2069748640060425,1.3067742586135864,-9999
-9999,1.4982832670211792,1.5529224872589111,1.5703498125076294,1.5284218788146973,1.339765191078186,1.0180524587631226,0.6562268733978271,0.36786192655563354,0.19254757463932037,0.10890001058578491,0.07601787149906158,0.07439008355140686,0.10675030946731567,0.19238977134227753,0,0.5950142741203308,0.8208674788475037,0.9466859698295593,-9999
-9999,1.5758888721466064,1.6068357229232788,1.5762965679168701,1.3991252183914185,1.0473982095718384,0.6474174857139587,0.33307385444641113,0.15641450881958008,0.07714784890413284,0.045799899846315384,0.033611610531806946,0.033032290637493134,0.044097818434238434,0.07731574028730392,0,0.27992483973503113,0.4325822591781616,0.5273651480674744,-9999
-9999,1.6367857456207275,1.6134799718856812,1.4682332277297974,1.1449919939041138,0.720355749130249,0.352613627910614,0.13910000026226044,0.053761377930641174,0.0246705524623394,0.014782290905714035,0.01145218126475811,0.011366704478859901,0.014655310660600662,0.024371938779950142,0.04860283061861992,0.0958045944571495,0.16516341269016266,0.21128307282924652,-9999
-9999,1.5825939178466797,1.4923070669174194,1.2130709886550903,0.8198303580284119,0.44016942381858826,0.17681173980236053,0.05601003021001816,0.017849521711468697,0.007013082504272461,0.0038621840067207813,0.0028433213010430336,0,0,0.0051943049766123295,0,0.022968977689743042,0.043313220143318176,0.057470742613077164,-9999
